date,area,area_type,population,cases,cumulative_cases
10/10/2022,Monterey,County,448732,16,94271
10/11/2022,Monterey,County,448732,17,94288
10/12/2022,Monterey,County,448732,10,94298
10/13/2022,Monterey,County,448732,18,94316
10/14/2022,Monterey,County,448732,14,94330
10/15/2022,Monterey,County,448732,19,94349
10/16/2022,Monterey,County,448732,18,94367
10/17/2022,Monterey,County,448732,27,94394
10/18/2022,Monterey,County,448732,24,94418
10/19/2022,Monterey,County,448732,28,94446
10/20/2022,Monterey,County,448732,14,94460
10/21/2022,Monterey,County,448732,16,94476
10/22/2022,Monterey,County,448732,17,94493
10/23/2022,Monterey,County,448732,12,94505
10/24/2022,Monterey,County,448732,19,94524
10/25/2022,Monterey,County,448732,22,94546
10/26/2022,Monterey,County,448732,25,94571
10/27/2022,Monterey,County,448732,24,94595
10/28/2022,Monterey,County,448732,21,94616
10/29/2022,Monterey,County,448732,14,94630
10/30/2022,Monterey,County,448732,13,94643
10/31/2022,Monterey,County,448732,30,94673
11/1/2022,Monterey,County,448732,35,94708
11/2/2022,Monterey,County,448732,31,94739
11/3/2022,Monterey,County,448732,26,94765
11/4/2022,Monterey,County,448732,25,94790
11/5/2022,Monterey,County,448732,27,94817
11/6/2022,Monterey,County,448732,25,94842
11/7/2022,Monterey,County,448732,48,94890
11/8/2022,Monterey,County,448732,27,94917
11/9/2022,Monterey,County,448732,28,94945
11/10/2022,Monterey,County,448732,31,94976
11/11/2022,Monterey,County,448732,24,95000
11/12/2022,Monterey,County,448732,15,95015
11/13/2022,Monterey,County,448732,28,95043
11/14/2022,Monterey,County,448732,45,95088
11/15/2022,Monterey,County,448732,36,95124
11/16/2022,Monterey,County,448732,32,95156
11/17/2022,Monterey,County,448732,37,95193
11/18/2022,Monterey,County,448732,29,95222
11/19/2022,Monterey,County,448732,26,95248
11/20/2022,Monterey,County,448732,26,95274
11/21/2022,Monterey,County,448732,39,95313
11/22/2022,Monterey,County,448732,40,95353
11/23/2022,Monterey,County,448732,32,95385
11/24/2022,Monterey,County,448732,21,95406
11/25/2022,Monterey,County,448732,41,95447
11/26/2022,Monterey,County,448732,48,95495
11/27/2022,Monterey,County,448732,44,95539
11/28/2022,Monterey,County,448732,61,95600
11/29/2022,Monterey,County,448732,51,95651
11/30/2022,Monterey,County,448732,42,95693
12/1/2022,Monterey,County,448732,48,95741
12/2/2022,Monterey,County,448732,36,95777
12/3/2022,Monterey,County,448732,31,95808
12/4/2022,Monterey,County,448732,21,95829
12/5/2022,Monterey,County,448732,41,95870
12/6/2022,Monterey,County,448732,44,95914
12/7/2022,Monterey,County,448732,34,95948
12/8/2022,Monterey,County,448732,39,95987
12/9/2022,Monterey,County,448732,28,96015
12/10/2022,Monterey,County,448732,26,96041
12/11/2022,Monterey,County,448732,30,96071
12/12/2022,Monterey,County,448732,62,96133
12/13/2022,Monterey,County,448732,33,96166
12/14/2022,Monterey,County,448732,44,96210
12/15/2022,Monterey,County,448732,27,96237
12/16/2022,Monterey,County,448732,31,96268
12/17/2022,Monterey,County,448732,23,96291
12/18/2022,Monterey,County,448732,27,96318
12/19/2022,Monterey,County,448732,46,96364
12/20/2022,Monterey,County,448732,21,96385
12/21/2022,Monterey,County,448732,30,96415
12/22/2022,Monterey,County,448732,34,96449
12/23/2022,Monterey,County,448732,23,96472
12/24/2022,Monterey,County,448732,26,96498
12/25/2022,Monterey,County,448732,24,96522
12/26/2022,Monterey,County,448732,32,96554
12/27/2022,Monterey,County,448732,39,96593
12/28/2022,Monterey,County,448732,43,96636
12/29/2022,Monterey,County,448732,22,96658
12/30/2022,Monterey,County,448732,36,96694
12/31/2022,Monterey,County,448732,22,96716
1/1/2023,Monterey,County,448732,25,96741
1/2/2023,Monterey,County,448732,28,96769
1/3/2023,Monterey,County,448732,18,96787
1/4/2023,Monterey,County,448732,30,96817
1/5/2023,Monterey,County,448732,37,96854
1/6/2023,Monterey,County,448732,27,96881
1/7/2023,Monterey,County,448732,15,96896
1/8/2023,Monterey,County,448732,18,96914
1/9/2023,Monterey,County,448732,24,96938
1/10/2023,Monterey,County,448732,21,96959
1/11/2023,Monterey,County,448732,16,96975
1/12/2023,Monterey,County,448732,18,96993
1/13/2023,Monterey,County,448732,12,97005
1/14/2023,Monterey,County,448732,18,97023
1/15/2023,Monterey,County,448732,10,97033
1/16/2023,Monterey,County,448732,16,97049
1/17/2023,Monterey,County,448732,17,97066
1/18/2023,Monterey,County,448732,11,97077
1/19/2023,Monterey,County,448732,20,97097
1/20/2023,Monterey,County,448732,15,97112
1/21/2023,Monterey,County,448732,13,97125
1/22/2023,Monterey,County,448732,8,97133
1/23/2023,Monterey,County,448732,23,97156
1/24/2023,Monterey,County,448732,18,97174
1/25/2023,Monterey,County,448732,20,97194
1/26/2023,Monterey,County,448732,16,97210
1/27/2023,Monterey,County,448732,23,97233
1/28/2023,Monterey,County,448732,29,97262
1/29/2023,Monterey,County,448732,24,97286
1/30/2023,Monterey,County,448732,25,97311
1/31/2023,Monterey,County,448732,28,97339
2/1/2023,Monterey,County,448732,39,97378
2/2/2023,Monterey,County,448732,32,97410
2/3/2023,Monterey,County,448732,40,97450
2/4/2023,Monterey,County,448732,31,97481
2/5/2023,Monterey,County,448732,22,97503
2/6/2023,Monterey,County,448732,35,97538
2/7/2023,Monterey,County,448732,41,97579
2/8/2023,Monterey,County,448732,27,97606
2/9/2023,Monterey,County,448732,31,97637
2/10/2023,Monterey,County,448732,33,97670
2/11/2023,Monterey,County,448732,20,97690
2/12/2023,Monterey,County,448732,28,97718
2/13/2023,Monterey,County,448732,42,97760
2/14/2023,Monterey,County,448732,22,97782
2/15/2023,Monterey,County,448732,31,97813
2/16/2023,Monterey,County,448732,24,97837
2/17/2023,Monterey,County,448732,18,97855
2/18/2023,Monterey,County,448732,12,97867
2/19/2023,Monterey,County,448732,18,97885
2/20/2023,Monterey,County,448732,32,97917
2/21/2023,Monterey,County,448732,36,97953
2/22/2023,Monterey,County,448732,31,97984
2/23/2023,Monterey,County,448732,31,98015
2/24/2023,Monterey,County,448732,20,98035
2/25/2023,Monterey,County,448732,24,98059
2/26/2023,Monterey,County,448732,21,98080
2/27/2023,Monterey,County,448732,19,98099
2/28/2023,Monterey,County,448732,20,98119
3/1/2023,Monterey,County,448732,23,98142
3/2/2023,Monterey,County,448732,27,98169
3/3/2023,Monterey,County,448732,15,98184
3/4/2023,Monterey,County,448732,24,98208
3/5/2023,Monterey,County,448732,9,98217
3/6/2023,Monterey,County,448732,27,98244
3/7/2023,Monterey,County,448732,9,98253
3/8/2023,Monterey,County,448732,13,98266
3/9/2023,Monterey,County,448732,9,98275
3/10/2023,Monterey,County,448732,11,98286
3/11/2023,Monterey,County,448732,11,98297
3/12/2023,Monterey,County,448732,7,98304
3/13/2023,Monterey,County,448732,12,98316
3/14/2023,Monterey,County,448732,11,98327
3/15/2023,Monterey,County,448732,8,98335
3/16/2023,Monterey,County,448732,11,98346
3/17/2023,Monterey,County,448732,10,98356
3/18/2023,Monterey,County,448732,10,98366
3/19/2023,Monterey,County,448732,4,98370
3/20/2023,Monterey,County,448732,5,98375
3/21/2023,Monterey,County,448732,9,98384
3/22/2023,Monterey,County,448732,9,98393
3/23/2023,Monterey,County,448732,7,98400
3/24/2023,Monterey,County,448732,5,98405
3/25/2023,Monterey,County,448732,4,98409
3/26/2023,Monterey,County,448732,7,98416
3/27/2023,Monterey,County,448732,11,98427
3/28/2023,Monterey,County,448732,17,98444
3/29/2023,Monterey,County,448732,8,98452
3/30/2023,Monterey,County,448732,7,98459
3/31/2023,Monterey,County,448732,10,98469
4/1/2023,Monterey,County,448732,8,98477
4/2/2023,Monterey,County,448732,4,98481
4/3/2023,Monterey,County,448732,5,98486
4/4/2023,Monterey,County,448732,9,98495
4/5/2023,Monterey,County,448732,9,98504
4/6/2023,Monterey,County,448732,7,98511
4/7/2023,Monterey,County,448732,8,98519
4/8/2023,Monterey,County,448732,6,98525
4/9/2023,Monterey,County,448732,6,98531
4/10/2023,Monterey,County,448732,8,98539
4/11/2023,Monterey,County,448732,7,98546
4/12/2023,Monterey,County,448732,4,98550
4/13/2023,Monterey,County,448732,6,98556
4/14/2023,Monterey,County,448732,8,98564
4/15/2023,Monterey,County,448732,6,98570
4/16/2023,Monterey,County,448732,4,98574
4/17/2023,Monterey,County,448732,10,98584
4/18/2023,Monterey,County,448732,9,98593
4/19/2023,Monterey,County,448732,5,98598
4/20/2023,Monterey,County,448732,7,98605
4/21/2023,Monterey,County,448732,8,98613
4/22/2023,Monterey,County,448732,7,98620
4/23/2023,Monterey,County,448732,12,98632
4/24/2023,Monterey,County,448732,16,98648
4/25/2023,Monterey,County,448732,14,98662
4/26/2023,Monterey,County,448732,9,98671
4/27/2023,Monterey,County,448732,2,98673
4/28/2023,Monterey,County,448732,9,98682
4/29/2023,Monterey,County,448732,7,98689
4/30/2023,Monterey,County,448732,8,98697
5/1/2023,Monterey,County,448732,7,98704
5/2/2023,Monterey,County,448732,7,98711
5/3/2023,Monterey,County,448732,8,98719
5/4/2023,Monterey,County,448732,6,98725
5/5/2023,Monterey,County,448732,8,98733
5/6/2023,Monterey,County,448732,3,98736
5/7/2023,Monterey,County,448732,5,98741
5/8/2023,Monterey,County,448732,10,98751
5/9/2023,Monterey,County,448732,4,98755
5/10/2023,Monterey,County,448732,6,98761
5/11/2023,Monterey,County,448732,8,98769
5/12/2023,Monterey,County,448732,5,98774
5/13/2023,Monterey,County,448732,2,98776
5/14/2023,Monterey,County,448732,4,98780
5/15/2023,Monterey,County,448732,8,98788
5/16/2023,Monterey,County,448732,2,98790
5/17/2023,Monterey,County,448732,7,98797
5/18/2023,Monterey,County,448732,7,98804
5/19/2023,Monterey,County,448732,0,98804
5/20/2023,Monterey,County,448732,6,98810
5/21/2023,Monterey,County,448732,3,98813
5/22/2023,Monterey,County,448732,3,98816
5/23/2023,Monterey,County,448732,9,98825
5/24/2023,Monterey,County,448732,7,98832
5/25/2023,Monterey,County,448732,6,98838
5/26/2023,Monterey,County,448732,9,98847
5/27/2023,Monterey,County,448732,8,98855
5/28/2023,Monterey,County,448732,1,98856
5/29/2023,Monterey,County,448732,3,98859
5/30/2023,Monterey,County,448732,6,98865
5/31/2023,Monterey,County,448732,7,98872
6/1/2023,Monterey,County,448732,8,98880
6/2/2023,Monterey,County,448732,4,98884
6/3/2023,Monterey,County,448732,3,98887
6/4/2023,Monterey,County,448732,4,98891
6/5/2023,Monterey,County,448732,3,98894
6/6/2023,Monterey,County,448732,5,98899
6/7/2023,Monterey,County,448732,10,98909
6/8/2023,Monterey,County,448732,3,98912
6/9/2023,Monterey,County,448732,4,98916
6/10/2023,Monterey,County,448732,4,98920
6/11/2023,Monterey,County,448732,5,98925
6/12/2023,Monterey,County,448732,12,98937
6/13/2023,Monterey,County,448732,5,98942
6/14/2023,Monterey,County,448732,7,98949
6/15/2023,Monterey,County,448732,4,98953
6/16/2023,Monterey,County,448732,5,98958
6/17/2023,Monterey,County,448732,0,98958
6/18/2023,Monterey,County,448732,2,98960
6/19/2023,Monterey,County,448732,4,98964
6/20/2023,Monterey,County,448732,3,98967
6/21/2023,Monterey,County,448732,5,98972
6/22/2023,Monterey,County,448732,5,98977
6/23/2023,Monterey,County,448732,2,98979
6/24/2023,Monterey,County,448732,5,98984
6/25/2023,Monterey,County,448732,1,98985
6/26/2023,Monterey,County,448732,6,98991
6/27/2023,Monterey,County,448732,5,98996
6/28/2023,Monterey,County,448732,5,99001
6/29/2023,Monterey,County,448732,6,99007
6/30/2023,Monterey,County,448732,2,99009
7/1/2023,Monterey,County,448732,3,99012
7/2/2023,Monterey,County,448732,6,99018
7/3/2023,Monterey,County,448732,14,99032
7/4/2023,Monterey,County,448732,3,99035
7/5/2023,Monterey,County,448732,13,99048
7/6/2023,Monterey,County,448732,6,99054
7/7/2023,Monterey,County,448732,11,99065
7/8/2023,Monterey,County,448732,7,99072
7/9/2023,Monterey,County,448732,5,99077
7/10/2023,Monterey,County,448732,5,99082
7/11/2023,Monterey,County,448732,13,99095
7/12/2023,Monterey,County,448732,4,99099
7/13/2023,Monterey,County,448732,4,99103
7/14/2023,Monterey,County,448732,7,99110
7/15/2023,Monterey,County,448732,3,99113
7/16/2023,Monterey,County,448732,1,99114
7/17/2023,Monterey,County,448732,13,99127
7/18/2023,Monterey,County,448732,4,99131
7/19/2023,Monterey,County,448732,3,99134
7/20/2023,Monterey,County,448732,3,99137
7/21/2023,Monterey,County,448732,7,99144
7/22/2023,Monterey,County,448732,7,99151
7/23/2023,Monterey,County,448732,7,99158
7/24/2023,Monterey,County,448732,12,99170
7/25/2023,Monterey,County,448732,10,99180
7/26/2023,Monterey,County,448732,4,99184
7/27/2023,Monterey,County,448732,10,99194
7/28/2023,Monterey,County,448732,7,99201
7/29/2023,Monterey,County,448732,9,99210
7/30/2023,Monterey,County,448732,7,99217
7/31/2023,Monterey,County,448732,9,99226
8/1/2023,Monterey,County,448732,10,99236
8/2/2023,Monterey,County,448732,9,99245
8/3/2023,Monterey,County,448732,12,99257
8/4/2023,Monterey,County,448732,4,99261
8/5/2023,Monterey,County,448732,15,99276
8/6/2023,Monterey,County,448732,6,99282
8/7/2023,Monterey,County,448732,16,99298
8/8/2023,Monterey,County,448732,17,99315
8/9/2023,Monterey,County,448732,10,99325
8/10/2023,Monterey,County,448732,19,99344
8/11/2023,Monterey,County,448732,20,99364
8/12/2023,Monterey,County,448732,17,99381
8/13/2023,Monterey,County,448732,19,99400
8/14/2023,Monterey,County,448732,8,99408
8/15/2023,Monterey,County,448732,14,99422
8/16/2023,Monterey,County,448732,13,99435
8/17/2023,Monterey,County,448732,16,99451
8/18/2023,Monterey,County,448732,13,99464
8/19/2023,Monterey,County,448732,22,99486
